# Project_code     RA                   Dec                  Release_date   Release_date_Mjd   Group_ous_id              Member_ous_id             Asdm_uid                   Field_of_view       
# 
  2015.1.00137.S   150.45921000001272   2.671440000000865    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090129913024   
  2015.1.00137.S   150.2240100000132    2.2708200000007386   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090129798849   
  2015.1.00137.S   150.36049000001324   1.9621600000006312   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901297942153  
  2015.1.00137.S   150.33134000001345   2.1624200000007057   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901297702324  
  2015.1.00137.S   150.1499200000139    2.191000000000715    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901296470086  
  2015.1.00137.S   150.13261000001415   2.2120100000007286   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901295750452  
  2015.1.00137.S   149.81648000001508   1.779800000000582    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901293471525  
  2015.1.00137.S   150.34918000001448   1.704650000000548    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901294812095  
  2015.1.00137.S   149.61514000001165   1.789580000000558    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901301549245  
  2015.1.00137.S   149.4968700000158    2.456130000000838    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901291101986  
  2015.1.00137.S   150.71518000001504   2.5453700000008537   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090129363878   
  2015.1.00137.S   149.76797000001648   1.6170500000005548   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901289403703  
  2015.1.00137.S   150.40565000001587   2.1512400000007323   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090129116064   
  2015.1.00137.S   150.3728800000161    2.1557500000007384   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090129085309   
  2015.1.00137.S   150.33691000001625   2.439820000000845    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901289878616  
  2015.1.00137.S   150.26831000001658   2.749290000000962    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901289096468  
  2015.1.00137.S   149.94408000001715   1.9541800000006724   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090128751311   
  2015.1.00137.S   150.45686000001666   1.9335900000006658   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901288845785  
  2015.1.00137.S   150.4648600000168    1.7094100000005872   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901288470505  
  2015.1.00137.S   149.76854000001163   2.099690000000657    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901301292487  
  2015.1.00137.S   150.05920000001754   2.5053200000008946   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901286083     
  2015.1.00137.S   150.45978000001753   1.6723900000005925   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090128602109   
  2015.1.00137.S   149.64888000001878   2.5981300000009613   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090128177064   
  2015.1.00137.S   149.99791000001846   2.5782100000009542   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090128269473   
  2015.1.00137.S   150.07733000001855   2.185640000000788    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901282259207  
  2015.1.00137.S   149.99205000001888   2.6934900000009954   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901281341466  
  2015.1.00137.S   150.60005000001826   2.6400000000009483   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901283499356  
  2015.1.00137.S   150.34195000001873   1.8800800000006745   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901281798082  
  2015.1.00137.S   149.86288000001954   1.8796400000006925   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901278934783  
  2015.1.00137.S   149.75903000001983   2.4708800000009337   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090127750329   
  2015.1.00137.S   150.45750000001084   2.644870000000833    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901302815844  
  2015.1.00137.S   150.42729000001918   2.004140000000741    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901280244818  
  2015.1.00137.S   150.18922000002027   2.571850000000987    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901276460936  
  2015.1.00137.S   150.34175000002023   2.7289200000010436   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090127612142   
  2015.1.00137.S   149.7082100000212    1.767860000000688    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090127230353   
  2015.1.00137.S   149.53696000002157   1.864600000000734    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090127075591   
  2015.1.00137.S   149.77621000002142   2.6768700000010623   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901271328825  
  2015.1.00137.S   150.35521000002086   1.9589600000007503   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901273400686  
  2015.1.00137.S   150.16528000002128   1.6790200000006403   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901271804064  
  2015.1.00137.S   150.4598700000211    2.662690000001019    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090127255825   
  2015.1.00137.S   150.03918000002176   2.701190000001066    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090126948408   
  2015.1.00137.S   150.60324000001083   2.5365800000007805   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901302840276  
  2015.1.00137.S   149.6885700000224    2.2613500000009026   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090126701207   
  2015.1.00137.S   149.70142000001232   2.0874900000006633   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901299863194  
  2015.1.00137.S   150.2244600000117    2.4329800000007724   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901301124852  
  2015.1.00137.S   150.25517000001184   2.4668500000007807   2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.340901300810998  
  2015.1.00137.S   150.0792500000123    2.340520000000751    2017-07-14     57948.0            uid://A002/Xac065b/X33    uid://A002/Xac065b/X34    uid://A002/Xb1cc39/X1ed2   18.34090129991716   
  2015.1.00379.S   150.13310000002974   2.0198938888891824   2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   149.89277083336572   2.658673055556022    2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   150.30209166669857   2.3146450000003904   2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   150.20182916669944   2.3735419444448778   2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   149.85322083336692   2.2981780555559896   2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   149.85740833336553   2.189335000000364    2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   150.3809416666975    2.099455000000314    2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   150.05389583336384   2.2032413888892344   2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   150.13084583336274   2.2090513888891974   2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   150.18936250003      2.214797777778104    2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   150.0422958333634    2.2263583333336623   2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   150.1536541666973    2.247744722222567    2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.00379.S   150.1178416666982    2.3554161111114937   2017-07-19     57953.0            uid://A001/X2fb/Xbda      uid://A001/X2fb/Xbdb      uid://A002/Xb18ac0/X1b7e   26.25               
  2015.1.01074.S   150.17352000003237   2.3531700000004054   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.05336000003297   2.395647777778208    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.10628000003328   2.4295400000004412   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.0540800000338    2.197367777778193    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.1127800000341    2.404460000000464    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.17452000003482   2.2246500000004508   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.07142000003543   2.188448888889359    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.17662000003568   2.2217000000004856   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.20216000003597   2.248158888889385    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.09746000003653   2.2427500000005116   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.052300000037     2.3915777777783402   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.20075000003789   2.490837777778391    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.06745000003855   2.5454069444450975   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.19394000003868   2.2185388888894586   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.13512000003917   2.3011700000006274   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.10150000003952   2.506158888889563    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.14190000003984   2.4178900000006602   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.1890500000405    2.2130100000006205   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.0534800000411    2.2757477777784403   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.10576000004136   2.2262000000006683   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.05531000004177   2.362857777778506    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.18847000004197   2.220390000000688    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.13524000004236   2.2606400000007114   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.14308000004328   2.375260000000796    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.13078000001806   2.2091202777778984   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.14483000001854   2.219723611111232    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.09539000001914   2.2475391666667948   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.1300100000195    2.252696666666798    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.08649000002004   2.2643141666668054   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.0645900000206    2.264048055555695    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.14893000002138   2.280213055555726    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.13736000002186   2.302028888889066    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.09866000002245   2.320811666666863    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.15374000002325   2.3279966666668743   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.15533000002367   2.3286975000002195   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.0793800000243    2.340571944444667    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.08106000002556   2.3401144444446893   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.14303000002593   2.3558411111113715   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.1123900000264    2.375240000000272    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.08743000002693   2.3717394444447177   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.1132000000273    2.3781058333336174   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.07527000002779   2.3794027777780795   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.05695000002873   2.397976666666988    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.13900000002906   2.433756666667002    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.10525000002954   2.4349805555558963   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.12932000002996   2.4643375000003607   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.15024000003032   2.475145277778155    2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.05871000003086   2.4773758333337237   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.01074.S   150.08232000003207   2.5345941666670933   2017-07-22     57956.0            uid://A001/X2d8/X104      uid://A001/X2d8/X105      uid://A002/Xb1cc39/X161e   18.340901017141245  
  2015.1.00299.S   150.54704166667784   1.6185000000004188   2017-08-08     57973.0            uid://A001/X2fe/X6e1      uid://A001/X2fe/X6e2      uid://A002/Xb4655b/X2466   27.265831742346457  
  2015.1.01590.S   150.33144166670917   2.1623694444451242   2017-08-09     57974.0            uid://A001/X2fe/X5f6      uid://A001/X2fe/X5f7      uid://A002/Xb40d55/X630    44.54037957741543   
  2015.1.01590.S   150.3465916667246    2.6072388888911573   2017-08-10     57975.0            uid://A001/X2fe/X5ee      uid://A001/X2fe/X5ef      uid://A002/Xb4da9a/X38c    46.50098762519686   
  2015.1.01590.S   149.9095500000583    2.222202777779797    2017-08-10     57975.0            uid://A001/X2fe/X5ee      uid://A001/X2fe/X5ef      uid://A002/Xb4da9a/X38c    46.50098762519686   
  2015.A.00026.S   150.0614874999958    2.3786833300000967   2017-08-16     57981.0            uid://A001/X894/X6f       uid://A001/X894/X70       uid://A002/Xbc377c/X429a   15.407685091365773  
  2013.1.00914.S   150.00815416666666   2.3821827777777536   2017-09-02     57998.0            uid://A001/X21f/Xd2       uid://A001/X21f/Xd3       uid://A002/Xa9c359/X726    802.3591425042739   
  2015.1.01590.S   150.27834166664476   2.2588166666668      2017-10-06     58032.0            uid://A001/X2fe/X5e6      uid://A001/X2fe/X5e7      uid://A002/Xb60be4/X491f   63.55065090764691   
  2015.1.01590.S   149.87717916664712   2.283875000000107    2017-10-06     58032.0            uid://A001/X2fe/X5e6      uid://A001/X2fe/X5e7      uid://A002/Xb60be4/X491f   63.55065090764691   
  2015.1.01590.S   150.33144166669405   2.1623694444447112   2017-10-07     58033.0            uid://A001/X2fe/X5ea      uid://A001/X2fe/X5eb      uid://A002/Xb618c7/X446a   66.19326573069871   
  2015.1.01590.S   150.3465916667169    2.607238888890178    2017-10-14     58040.0            uid://A001/X2fe/X5e2      uid://A001/X2fe/X5e3      uid://A002/Xb618c7/X4933   58.82828250063439   
  2015.1.01590.S   149.90955000005155   2.2222027777789553   2017-10-14     58040.0            uid://A001/X2fe/X5e2      uid://A001/X2fe/X5e3      uid://A002/Xb618c7/X4933   58.82828250063439   
  2015.1.00026.S   150.11532499999655   2.241838888889001    2017-11-07     58064.0            uid://A001/X2fe/X417      uid://A001/X2fe/X418      uid://A002/Xb602ab/Xac4    24.137931166985588  
  2015.1.00026.S   150.21465833333127   2.559219444444577    2017-11-07     58064.0            uid://A001/X2fe/X417      uid://A001/X2fe/X418      uid://A002/Xb602ab/Xac4    24.137931167159255  
  2015.1.00055.S   149.85395416666668   1.7839700000000003   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.90295            1.9853997222222222   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.9107041666667    2.55461              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.94177083333332   2.3957600000000006   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.5640375          2.23825              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.96705416666666   1.84922              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.01629583333334   2.382149722222222    2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.02076666666667   2.4226               2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.05485416666667   2.5694797222222223   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.07476666666668   1.6595497222222224   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.0840125          2.6405397222222224   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.106275           1.7077900000000001   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.11178333333334   2.58644              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.11227083333335   2.38735              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.11659166666666   2.265269722222222    2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.11770416666667   2.26676              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.1189875          2.32452              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.6559125          1.9248000000000003   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.12415833333333   2.43136              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.1724375          2.6349197222222216   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   149.698225           2.36782              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.20339583333333   1.9028500000000002   2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
  2015.1.00055.S   150.2101125          2.31167              2017-11-08     58065.0            uid://A001/X2d6/X95       uid://A001/X2d6/X96       uid://A002/Xae75f3/X19e8   18.786929004051377  
