Project code,Source name,RA,Dec,Galactic longitude,Galactic latitude,Band,Spatial resolution,Frequency resolution,Array,Mosaic,Integration,Release date,Frequency support,Velocity resolution,Pol products,Observation date,PI name,SB name,Proposal authors,Line sensitivity (10 km/s),Continuum sensitivity,PWV,Group ous id,Member ous id,Asdm uid,Project title,Project type,Scan intent,Field of view,Largest angular scale,QA2 Status,Pub,Science keyword,Scientific category,ASA_PROJECT_CODE
2015.1.00137.S,z23_36,150.60005000001826,2.6400000000009483,236.72038492622715,42.76478862664153,7,0.47799826956433872,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6738015466367644,0.14149800600061413,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901283499356,3.536411002724451,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_37,150.34195000001873,1.8800800000006745,237.35408538526775,42.11265141742267,7,0.4751176985066598,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6635140594366824,0.14108823481448904,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901281798082,3.52220170306388,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_38,149.86288000001954,1.8796400000006925,236.97898589006314,41.72360240148537,7,0.47532533976453523,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6635082261507383,0.14108800246906517,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901278934783,3.5554258726139163,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_39,149.75903000001983,2.4708800000009337,236.2509722083521,41.981045547233876,7,0.47768599365375819,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.671474862317995,0.14140532780429843,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.34090127750329,3.5881566196992107,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_4,150.45750000001084,2.644870000000833,236.6028538022851,42.65146478769889,7,0.47807172662740549,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.673868867281119,0.1415006875775404,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901302815844,3.5464526057314028,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_40,150.42729000001918,2.004140000000741,237.2856325337205,42.25439968929716,7,0.47556222913700191,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6651643377696583,0.14115396738584582,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901280244818,3.5215083651646895,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_41,150.18922000002027,2.571850000000987,236.47372294207224,42.39050673094697,7,0.47788970044141987,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6728613802349246,0.14146055648348885,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901276460936,3.562019060093428,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_42,150.34175000002023,2.7289200000010436,236.41886076532649,42.60556587397734,7,0.47845500462900581,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.675033510805441,0.14154707890701826,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.34090127612142,3.5581176704595485,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_43,149.7082100000212,1.767860000000688,236.9802097454965,41.532834209756864,7,0.47497142005224507,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6620309805972284,0.1410291624307136,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.34090127230353,3.5616172701251303,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_44,149.53696000002157,1.864600000000734,236.74233177074615,41.44973061575305,7,0.47542927497824528,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6633089304035185,0.14108006431532205,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.34090127075591,3.57790713872471,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_45,149.77621000002142,2.6768700000010623,236.0371198175012,42.11336088270534,7,0.47849991154624333,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6743116453822053,0.14151832476368242,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901271328825,3.5959473321699718,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_46,150.35521000002086,1.9589600000007503,237.27826080033668,42.16954254274476,7,0.47541614427375734,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.664562033488036,0.1411299768247183,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901273400686,3.5245655176458435,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_47,150.16528000002128,1.6790200000006403,237.4341575226211,41.8517597664201,7,0.47442226182837216,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.660863396888956,0.1409826567903818,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901271804064,3.526017399628453,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_48,150.4598700000211,2.662690000001019,236.58494086019164,42.66369658554579,7,0.47814216249118696,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6741153423764756,0.1415105054210556,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.34090127255825,3.5470518164030063,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_49,150.03918000002176,2.701190000001066,236.21379259940215,42.34244189446551,7,0.47847353166878648,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.674648676595475,0.1415317497531137,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.34090126948408,3.578217000042534,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_5,150.60324000001083,2.5365800000007805,236.83763404996887,42.707434010737686,7,0.477584491909124,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6723761870808054,0.14144122991099645,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901302840276,3.5317994561308956,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_50,149.6885700000224,2.2613500000009026,236.4265870051006,41.80280683322616,7,0.47689362543724978,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6686219247764233,0.14129168886695959,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.34090126701207,3.5841042478726366,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_6,149.70142000001232,2.0874900000006633,236.62675581238568,41.712829177550105,7,0.47620765335256393,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6662794356738924,0.14119838335791313,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901299863194,3.5756965225735486,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_7,150.2244600000117,2.4329800000007724,236.65464864746144,42.338990928124915,7,0.47732284265697333,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.670956395643157,0.14138467599127152,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901301124852,3.5535911395380744,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_8,150.25517000001184,2.4668500000007807,236.64129210447925,42.38361328594837,7,0.47744414390159695,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.6714196840555475,0.14140312991145643,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.340901300810998,3.5528965819744838,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00137.S,z23_9,150.0792500000123,2.340520000000751,236.64308624657912,42.16716258842133,7,0.47702053167564173,31250.0,12m,,120.96,2017-07-14,"[335.49..337.49GHz,31250.00kHz, XX YY] U [337.43..339.43GHz,31250.00kHz, XX YY] U [347.49..349.49GHz,31250.00kHz, XX YY] U [349.49..351.49GHz,31250.00kHz, XX YY]",27276.607516974338,XX YY,2016-04-15 02:49:42,"Scoville, Nick",z23_a_1_07_TE,"Murchikova, Lena; Sanders, David; Bongiorno, Angela; Lee, Nicholas; Vanden Bout, Paul; Ivison, Rob; Civano, Francesca; Casey, Caitlin; Toft, Sune; Aussel, Herve; Sheth, Kartik; Capak, Peter; Laigle, Clotilde;",3.669696051412519,0.14133447357257492,0.97236395,uid://A002/Xac065b/X33,uid://A002/Xac065b/X34,uid://A002/Xb1cc39/X1ed2,"Evolution of ISM, Star Formation and Starbursts",S,TARGET,18.34090129991716,3.559804033812446,Y,1,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00137.S
2015.1.00379.S,VUDS0510781908,150.13310000002974,2.0198938888891824,237.03700844575837,42.024831290502476,6,0.87680883930346976,31250.0,12m,,211.68,2017-07-19,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2016-04-09 02:15:08,"Schinnerer, Eva",VUDS_SUBSET1_06_TE,"Tasca, Lidia; Sargent, Mark; Smolcic, Vernesa; Karim, Alexander; Oesch, Pascal; Groves, Brent; Labbe, Ivo; Le Fèvre, Olivier; Cassata, Paolo; Spitler, Lee;",2.112137127421232,0.06705970796084265,2.1451824,uid://A001/X2fb/Xbda,uid://A001/X2fb/Xbdb,uid://A002/Xb18ac0/X1b7e,"Gas content and gas depletion time of z>3 massive, star forming galaxies cont.",S,TARGET,26.25,4.100964514713988,Y,0,Galaxy structure & evolution,Galaxy evolution,2015.1.00379.S
2015.1.00379.S,VUDS0511730905,149.89277083336572,2.658673055556022,236.14731550894237,42.19830079204807,6,0.88438341690299094,31250.0,12m,,211.68,2017-07-19,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2016-04-09 02:15:08,"Schinnerer, Eva",VUDS_SUBSET1_06_TE,"Tasca, Lidia; Sargent, Mark; Smolcic, Vernesa; Karim, Alexander; Oesch, Pascal; Groves, Brent; Labbe, Ivo; Le Fèvre, Olivier; Cassata, Paolo; Spitler, Lee;",2.116341375820617,0.06719134726287303,2.1451824,uid://A001/X2fb/Xbda,uid://A001/X2fb/Xbdb,uid://A002/Xb18ac0/X1b7e,"Gas content and gas depletion time of z>3 massive, star forming galaxies cont.",S,TARGET,26.25,4.136391933504908,Y,0,Galaxy structure & evolution,Galaxy evolution,2015.1.00379.S
2015.1.00379.S,VUDS5101218326,150.30209166669857,2.3146450000003904,236.84591900061218,42.33360835619375,6,0.87769366083891698,31250.0,12m,,211.68,2017-07-19,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2016-04-09 02:15:08,"Schinnerer, Eva",VUDS_SUBSET1_06_TE,"Tasca, Lidia; Sargent, Mark; Smolcic, Vernesa; Karim, Alexander; Oesch, Pascal; Groves, Brent; Labbe, Ivo; Le Fèvre, Olivier; Cassata, Paolo; Spitler, Lee;",2.11405896962305,0.06711988302444448,2.1451824,uid://A001/X2fb/Xbda,uid://A001/X2fb/Xbdb,uid://A002/Xb18ac0/X1b7e,"Gas content and gas depletion time of z>3 massive, star forming galaxies cont.",S,TARGET,26.25,4.105102955792668,Y,0,Galaxy structure & evolution,Galaxy evolution,2015.1.00379.S
2015.1.00379.S,VUDS5101234193,150.20182916669944,2.3735419444448778,236.70248230015784,42.28614261096193,6,0.87910406117831474,31250.0,12m,,211.68,2017-07-19,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2016-04-09 02:15:08,"Schinnerer, Eva",VUDS_SUBSET1_06_TE,"Tasca, Lidia; Sargent, Mark; Smolcic, Vernesa; Karim, Alexander; Oesch, Pascal; Groves, Brent; Labbe, Ivo; Le Fèvre, Olivier; Cassata, Paolo; Spitler, Lee;",2.11444669887743,0.0671320232219886,2.1451824,uid://A001/X2fb/Xbda,uid://A001/X2fb/Xbdb,uid://A002/Xb18ac0/X1b7e,"Gas content and gas depletion time of z>3 massive, star forming galaxies cont.",S,TARGET,26.25,4.111699606606551,Y,0,Galaxy structure & evolution,Galaxy evolution,2015.1.00379.S
2015.1.00379.S,VUDS5101294488,149.85322083336692,2.2981780555559896,236.51374596483697,41.95840952149514,6,0.88170930067407038,31250.0,12m,,211.68,2017-07-19,"[230.00..232.00GHz,31250.00kHz, XX YY] U [232.00..234.00GHz,31250.00kHz, XX YY] U [246.00..248.00GHz,31250.00kHz, XX YY] U [248.00..250.00GHz,31250.00kHz, XX YY]",39035.47630206707,XX YY,2016-04-09 02:15:08,"Schinnerer, Eva",VUDS_SUBSET1_06_TE,"Tasca, Lidia; Sargent, Mark; Smolcic, Vernesa; Karim, Alexander; Oesch, Pascal; Groves, Brent; Labbe, Ivo; Le Fèvre, Olivier; Cassata, Paolo; Spitler, Lee;",2.1139507864704816,0.06711649569708014,2.1451824,uid://A001/X2fb/Xbda,uid://A001/X2fb/Xbdb,uid://A002/Xb18ac0/X1b7e,"Gas content and gas depletion time of z>3 massive, star forming galaxies cont.",S,TARGET,26.25,4.123884696725981,Y,0,Galaxy structure & evolution,Galaxy evolution,2015.1.00379.S
