Project code,Source name,RA,Dec,Galactic longitude,Galactic latitude,Band,Spatial resolution,Frequency resolution,Array,Mosaic,Integration,Release date,Frequency support,Velocity resolution,Pol products,Observation date,PI name,SB name,Proposal authors,Line sensitivity (10 km/s),Continuum sensitivity,PWV,Group ous id,Member ous id,Asdm uid,Project title,Project type,Scan intent,Field of view,Largest angular scale,QA2 Status,COUNT,Science keyword,Scientific category,ASA_PROJECT_CODE
2015.1.00055.S,COSMOS_12693,149.89828333334793,2.4225800000005573,236.41197928100488,42.06697201146254,7,0.71825669189902863,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.10669872846111,0.12329581048071295,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.59424597116368,7.725348748490873,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_12989,149.90365416668095,2.544470000000505,236.28184451079875,42.14156422858122,7,0.71920232882609114,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1081222548677587,0.12335651675960041,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245966748964,7.7401664223300415,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_13512,149.9126250000146,2.5271697222228955,236.30788067695624,42.1389376999569,7,0.7189404076434881,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1079196309993415,0.12334787582251078,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.59424597155599,7.735472419554815,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_13621,149.91462500001427,2.5423700000004987,236.29266655692442,42.149319778389255,7,0.71904124523919011,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1080976489881893,0.12335546743629089,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245966442646,7.736971819301398,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_13692,149.91577083334798,1.6779700000004145,237.23963377469147,41.648926577100426,7,0.71195765855979898,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.098206479311278,0.1229336726795396,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245971977312,7.623798693748774,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_14139,149.92431250001462,2.469000000000567,236.3810652556713,42.114980587459634,7,0.71830291115207778,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1072397389670656,0.12331888179122119,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245971258637,7.724628004071707,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_1460,149.55584583334704,1.7978197222225192,236.82948855063847,41.426348280205275,7,0.71759448736036335,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.0995499276355516,0.12299096018667843,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.59424595836232,7.73366004816293,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_14696,149.93465833334798,2.556119722222853,236.29303294376626,42.17359984400261,7,0.71889413185940798,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.108258807295022,0.12336234007146436,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245971653486,7.733490447249837,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_15692,149.95265000001424,2.516230000000488,236.35100107671244,42.16533136461247,7,0.71832647361730262,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1077916009828095,0.12334241596562573,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245966140125,7.7234118066249104,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_16555,149.96690000001433,1.6980197222225526,237.25784831041182,41.70211325729993,7,0.71146289202693302,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.0984306049267554,0.12294322983337985,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245967372846,7.61319051536097,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_16770,149.9700458333474,2.4613697222226785,236.42499004450437,42.147916302291954,7,0.71764345467910695,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.107150715274563,0.12331508538504908,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.59424596379751,7.711536641897106,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_17117,149.976208333348,2.608599722222878,236.26732088423256,42.23774266853583,7,0.71879003920629669,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.108875028698049,0.1233886190697826,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.59424597184922,7.729482935964289,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_17344,149.97996250001455,1.7652800000004896,237.19493214016035,41.752008823341086,7,0.71183423094934628,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.0991842949854846,0.12297536876657468,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245970740424,7.618406158621225,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_17691,149.98559166668096,2.5543597222227254,236.33450871996885,42.214194308878106,7,0.71821475636391818,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.108238171418281,0.12336146005029626,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245966951817,7.719776475980121,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_18732,150.00265416668128,2.6854500000007167,236.20286288902523,42.30353642360939,7,0.71908835763404022,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.109780597482613,0.12342723762993722,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.59424597142733,7.732745003598012,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_18802,150.00399583334791,2.3486497222227607,236.575492104008,42.11052742711119,7,0.71626953333179311,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1058399279694515,0.12325918726653991,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245970970505,7.687740718041812,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_19191,150.01077083334798,2.568860000000632,236.33805902939366,42.24310920125428,7,0.71800759979527695,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1084082416424734,0.12336871274485518,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245971753608,7.715056931944585,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_20173,150.02958333334783,2.3075397222227205,236.64062914530842,42.10760505050083,7,0.71559974706710949,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.105363882394633,0.12323888659444968,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245969852036,7.675657391259698,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_20897,150.04356250001456,2.325720000000518,236.63153628833453,42.12951690252221,7,0.71556856207637665,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1055742740859436,0.12324785860986945,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245970564995,7.6743886609819825,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_2121,149.59567083334795,1.9243600000005032,236.7227525601597,41.53218885004537,7,0.71810641241695128,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.10097806994364,0.12305185988086137,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245971642028,7.739734795855953,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_21261,150.05067083334754,2.4775700000004717,236.46984195213628,42.223057934263615,7,0.71673043824968896,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.107339769345799,0.12332314758406257,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.59424596553282,7.692482128576043,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_21403,150.05282500001383,2.2435400000003747,236.72907248232093,42.08947398357999,7,0.71477420479906995,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1046249103306547,0.12320737373646704,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245959841803,7.661241737973961,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_22698,150.06425416668105,1.9330500000003976,237.07802195321725,41.918312869744334,7,0.71210404862949062,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1010765120086936,0.12305605773250368,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245968368636,7.618179489899395,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_2331,149.6078791666812,2.6036300000007238,235.98824516171857,41.933580454068334,7,0.72360452713327483,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1088165982231164,0.1233861272747281,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245970316862,7.8277583457653295,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_23357,150.06847916668056,2.3234200000004033,236.65349577420642,42.14848952442915,7,0.71522778406780707,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1055476447180714,0.12324672302003914,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245961364273,7.66759350027001,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_23947,150.07217083334794,2.500969722222827,236.46076875814475,42.25410309687977,7,0.71664567764446796,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.107613135810779,0.12333480529987396,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.594245971662435,7.689933411778796,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_26755,150.08918750001442,2.065299722222654,236.95292709922762,42.01557387827289,7,0.71285403648488577,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1025805033362177,0.12312019261893674,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.59424596876095,7.628744397663214,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_27057,150.09062083334732,2.41316000000043,236.5719720910369,42.21844270947872,7,0.71568081258974325,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1065891080346217,0.12329113574913904,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.59424596227135,7.673569231419599,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_28053,150.09541250001385,2.2551897222226067,236.74952455501983,42.13090359093193,7,0.71432091119154739,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.104759230455876,0.12321310169490086,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.59424596035141,7.651698989717736,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_29504,150.1020958333479,2.4259800000006786,236.56679278530498,42.23520828131258,7,0.71563830677200557,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.106738307685512,0.12329749832759418,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.59424597034534,7.67225497671179,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
2015.1.00055.S,COSMOS_30703,150.10815416668132,2.5470700000006175,236.43789787417933,42.310060315613356,7,0.71656204235936161,31250.0,12m,,177.408,2017-11-21,"[330.87..332.91GHz,31250.00kHz, XX YY] U [332.70..334.75GHz,31250.00kHz, XX YY] U [342.87..344.91GHz,31250.00kHz, XX YY] U [344.76..346.81GHz,31250.00kHz, XX YY]",27014.24078051378,XX YY,2016-01-26 07:20:27,"Pope, Alexandra",COSMOS_a_1_07_TE,"Scoville, Nick; Yun, Min; Aussel, Herve; Sheth, Kartik;",3.1081527237150923,0.123357816109264,1.1833718,uid://A001/X2d6/X91,uid://A001/X2d6/X92,uid://A002/Xaf5c32/X11d0,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,S,TARGET,18.5942459718594,7.686593805452785,Y,0,Galaxy Clusters,Cosmology,2015.1.00055.S
